"Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Income_Clean","Age","Education","Marital_Status","Country"
0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,69142,72,"Graduation","Divorced","IND"
0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,53154,65,"Graduation","Married","US"
0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65695,64,"PhD","Married","SP"
0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,69805,72,"PhD","Together","GER"
1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,36975,46,"2n Cycle","Single","SP"
1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,26228,51,"Graduation","Married","SP"
1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,37787,52,"Master","Married","IND"
1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,37087,50,"PhD","Married","SA"
0,1,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,57247,72,"2n Cycle","Together","SP"
0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,36930,70,"PhD","Married","SP"
1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,48721,61,"Master","Divorced","SA"
1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,43641,55,"Master","Married","SP"
0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,75903,73,"Graduation","Married","SP"
0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,71391,68,"Graduation","Married","CA"
1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,16927,48,"PhD","Married","SA"
2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,27215,63,"Graduation","Divorced","SA"
0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,53858,48,"Graduation","Married","SP"
0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,30983,61,"Graduation","Single","IND"
1,1,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,43462,72,"Graduation","Together","SP"
0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,63943,68,"Graduation","Married","IND"
0,0,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,26816,38,"Graduation","Single","IND"
0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,75484,48,"2n Cycle","Together","CA"
0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,33564,58,"Master","Together","SP"
1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,54348,71,"Master","Married","CA"
0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,54984,65,"Graduation","Married","SP"
1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,34738,40,"Graduation","Single","SP"
0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,68118,61,"Graduation","Divorced","US"
0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,68118,61,"Graduation","Divorced","SP"
1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,22682,51,"Graduation","Together","AUS"
0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,51948,49,"Graduation","Married","SP"
1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,25293,55,"Graduation","Married","SP"
1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,25293,55,"Graduation","Married","AUS"
1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,41551,60,"PhD","Married","CA"
0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,56067,62,"PhD","Together","SA"
0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,67433,72,"Graduation","Married","SP"
1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,22010,41,"Graduation","Together","SP"
1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,64831,72,"2n Cycle","Single","SA"
0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,62820,70,"Graduation","Married","SA"
0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,62820,70,"Graduation","Married","SP"
0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,78353,65,"2n Cycle","Divorced","CA"
1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,57183,58,"Master","Married","SP"
0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,23478,59,"Graduation","Single","US"
1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,30168,46,"Graduation","Single","SP"
1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,37155,35,"Graduation","Married","SP"
0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,16581,39,"Basic","Single","SP"
1,1,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,41850,44,"Graduation","Married","US"
0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,81380,57,"Master","Divorced","CA"
1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,56386,43,"Graduation","Together","SA"
1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,25818,53,"Graduation","Divorced","GER"
1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,0,15345,40,"Graduation","Together","SP"
1,1,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,57954,47,"Master","Together","SP"
0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,50300,72,"Graduation","Married","SP"
1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,38725,69,"PhD","Married","SP"
1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,10404,35,"2n Cycle","Together","SP"
1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,26868,33,"Basic","Single","SA"
0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,72298,75,"Graduation","Widow","SP"
0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,72905,66,"Graduation","Married","SP"
0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,47025,48,"Graduation","Single","US"
1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,29938,39,"Graduation","Single","SA"
0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,46681,76,"PhD","Together","SP"
0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,46681,76,"PhD","Together","SA"
1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,29548,54,"Master","Single","SP"
0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,62058,68,"Master","Married","GER"
1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,36736,61,"PhD","Single","SP"
1,1,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,8820,72,"Master","Single","CA"
0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,14918,61,"Basic","Together","IND"
0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,56715,50,"Graduation","Together","SP"
1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,24882,46,"Basic","Together","IND"
1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,24882,46,"Basic","Together","SP"
1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,0,40442,72,"Master","Together","SA"
0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,64176,59,"2n Cycle","Divorced","SP"
1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,23536,41,"PhD","Married","SP"
1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,35246,66,"Graduation","Divorced","SA"
2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,28442,46,"Graduation","Married","SP"
1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,48195,68,"Graduation","Married","SP"
0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,74116,42,"2n Cycle","Single","SA"
0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,78093,77,"Master","Together","SA"
1,1,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,59354,72,"Master","Divorced","US"
1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,36301,48,"2n Cycle","Together","SA"
0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77598,81,"Master","Single","SP"
0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,62710,52,"Graduation","Married","SP"
0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,36317,59,"Graduation","Together","SP"
2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,42767,53,"PhD","Single","SA"
1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43815,42,"Master","Married","SP"
1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,44421,53,"Graduation","Divorced","SP"
0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,48948,81,"PhD","Divorced","AUS"
0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,48948,81,"PhD","Divorced","SA"
0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,63120,74,"Master","Divorced","SP"
1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,55517,74,"PhD","Married","SA"
0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,36864,67,"Graduation","Single","AUS"
0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,82582,47,"Graduation","Divorced","AUS"
0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,79803,66,"Graduation","Divorced","SP"
0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,52569,57,"PhD","Single","SA"
0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,82032,76,"PhD","Widow","IND"
0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,82032,76,"PhD","Widow","IND"
0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,65685,52,"Graduation","Married","CA"
0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,65685,52,"Graduation","Married","AUS"
0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,40451,67,"PhD","Together","SP"
1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,31163,51,"2n Cycle","Divorced","GER"
1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,31163,51,"2n Cycle","Divorced","CA"
1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,35704,72,"Graduation","Married","SA"
1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,7500,51,"Graduation","Single","SA"
1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,36075,41,"Graduation","Together","SP"
0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,70038,42,"PhD","Together","GER"
0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,70038,42,"PhD","Together","AUS"
0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,71796,53,"Graduation","Together","SA"
1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47821,57,"2n Cycle","Together","SP"
1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45503,49,"PhD","Married","SP"
1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,28647,46,"Graduation","Single","SP"
1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,37760,52,"Master","Divorced","SP"
0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,85431,72,"PhD","Together","SP"
0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,72635,69,"2n Cycle","Married","SP"
0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,72635,69,"2n Cycle","Married","SP"
0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,77142,76,"Graduation","Married","SP"
0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,53172,46,"Graduation","Together","IND"
1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,36065,56,"Graduation","Single","SP"
0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,73926,51,"Graduation","Together","CA"
1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,35790,47,"Graduation","Single","AUS"
1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,39552,62,"Graduation","Divorced","SP"
0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,68316,60,"2n Cycle","Together","SP"
0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,102160,47,"PhD","Together","SA"
1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,51390,59,"Master","Widow","SA"
0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,72066,43,"Graduation","Single","SA"
1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,21675,48,"Graduation","Together","IND"
1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,48006,59,"Graduation","Married","SP"
0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,65106,49,"Graduation","Married","SP"
0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,58401,64,"Graduation","Divorced","SP"
1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,29315,64,"Graduation","Married","SA"
1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,49389,73,"Master","Single","AUS"
0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,51717,59,"PhD","Together","SA"
1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,46779,64,"2n Cycle","Widow","SA"
1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,28520,64,"Master","Married","SP"
0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,34377,61,"Graduation","Single","SP"
0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,54959,63,"PhD","Divorced","SP"
0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,82384,69,"Master","Together","AUS"
0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,46998,68,"Graduation","Single","SP"
1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,58554,56,"Graduation","Together","US"
1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,58554,56,"Graduation","Together","IND"
0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,57333,70,"PhD","Divorced","SP"
0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,80685,30,"Graduation","Together","SP"
0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,52117,59,"Graduation","Together","SP"
0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,62220,52,"PhD","Together","GER"
2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,64014,78,"PhD","Together","CA"
2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,64014,78,"PhD","Together","SA"
0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,46390,69,"Master","Divorced","US"
0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,75507,45,"Graduation","Together","GER"
0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,75507,45,"Graduation","Together","AUS"
0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,59412,73,"Master","Married","SP"
0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,50616,56,"PhD","Divorced","SP"
1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,35924,55,"Master","Together","SA"
0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,57937,42,"2n Cycle","Married","SA"
0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,73356,40,"PhD","Married","SP"
1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,21255,50,"Master","Together","SP"
0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,58494,50,"Master","Married","SA"
0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,72460,55,"Graduation","Married","SA"
0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,68682,33,"PhD","Together","SP"
0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,68682,33,"PhD","Together","SP"
1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,36959,43,"Master","Married","SP"
1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,46463,53,"PhD","Married","SP"
0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,61825,45,"Graduation","Single","SP"
0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,61825,45,"Graduation","Single","SP"
1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,28691,35,"Graduation","Married","SP"
1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,28691,35,"Graduation","Married","SP"
0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,54058,48,"Graduation","Together","SP"
0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,84196,49,"Graduation","Single","SP"
0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,38620,61,"Master","Together","AUS"
0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,38620,61,"Master","Together","GER"
1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,3502,51,"Graduation","Single","IND"
0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,47743,67,"Graduation","Married","SP"
0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,80360,75,"PhD","Married","SP"
0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,66303,53,"Graduation","Married","SP"
0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,52413,55,"Graduation","Married","CA"
0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,60714,68,"Graduation","Single","SA"
1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,31385,40,"Master","Single","SP"
0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,83257,29,"2n Cycle","Single","SP"
0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,80427,49,"PhD","Married","IND"
0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,38823,75,"Graduation","Together","SP"
1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,42014,47,"Graduation","Married","CA"
1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,42014,47,"Graduation","Married","SA"
0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,76140,76,"PhD","Together","SP"
1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,41713,60,"2n Cycle","Divorced","CA"
0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,62670,70,"PhD","Married","SA"
0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,70932,52,"2n Cycle","Married","SP"
0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,78939,73,"PhD","Married","GER"
1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,44512,64,"Graduation","Together","SA"
0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,63967,56,"Graduation","Married","SP"
0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,90842,76,"Graduation","Single","SP"
0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,25358,77,"PhD","Widow","SA"
1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,28567,42,"Graduation","Single","SP"
1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,66373,46,"Graduation","Married","AUS"
1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,66373,46,"Graduation","Married","AUS"
0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,83844,72,"Graduation","Together","GER"
0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,83844,72,"Graduation","Together","SP"
0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,83844,72,"Graduation","Together","CA"
1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,83664,56,"PhD","Divorced","SP"
0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,27450,73,"Master","Married","SP"
1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,54880,46,"PhD","Single","SP"
0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,71322,59,"PhD","Married","SP"
0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,60000,48,"PhD","Single","SP"
0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,65176,55,"Master","Together","SA"
0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,61010,72,"PhD","Together","CA"
1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,31089,43,"Graduation","Together","SP"
1,0,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,20518,36,"Graduation","Single","SP"
1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,34469,76,"PhD","Married","SA"
0,0,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,28332,72,"Graduation","Married","GER"
1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,33456,59,"Graduation","Together","IND"
1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,38443,56,"PhD","Married","SP"
0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,65333,51,"Graduation","Single","CA"
0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,82623,72,"Graduation","Divorced","SP"
0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,73691,53,"Graduation","Married","SP"
0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,74485,77,"Graduation","Together","SP"
0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,65748,69,"Graduation","Together","SP"
1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24367,42,"Basic","Single","SP"
0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,91700,53,"Graduation","Single","SP"
0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,79244,31,"Graduation","Absurd","AUS"
0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,82017,67,"PhD","Married","CA"
0,0,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,58138,67,"Graduation","Single","US"
0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,59354,71,"Master","Married","CA"
0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,58482,69,"PhD","Married","CA"
1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,29478,48,"Graduation","Together","SP"
0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,64474,52,"Graduation","Together","SP"
1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,31160,49,"Master","Single","SA"
1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,40321,52,"Graduation","Married","SP"
1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,40321,52,"Graduation","Married","SP"
0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,55239,53,"Graduation","Single","SA"
0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,57513,81,"PhD","Widow","SP"
0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,85693,45,"Graduation","Together","CA"
0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,71855,47,"Graduation","Married","SA"
0,0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,7500,48,"Basic","Married","US"
0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,71969,53,"PhD","Married","IND"
